Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,target
1,17,2,9254,1,1,125.0,37,37,9,122.6,1,1,0,0,0,20,0,6,8,4,11.75,0,6,13.16666667,0,11.1,0.6,2.02,0
1,1,1,9670,1,1,131.0,37,37,9,123.0,1,0,1,0,1,18,0,5,6,3,11.66666667,0,6,13.5,0,7.6,2.6,0.32,1
1,39,1,9853,1,1,130.0,37,19,9,102.5,0,0,1,0,0,27,0,6,9,5,13.2,0,10,12.0,0,7.6,2.6,0.32,2
1,1,2,9500,1,1,123.0,34,34,90,113.3,1,0,1,0,0,20,0,7,8,4,11.95,0,8,11.95,0,7.6,2.6,0.32,0
1,1,5,9853,1,1,141.0,37,19,9,133.0,1,0,1,0,0,18,0,6,8,5,12.4,0,12,10.4,0,9.4,-0.8,-3.12,0
1,7,1,9500,1,3,140.0,1,1,9,140.0,0,0,1,0,0,33,2,7,8,6,14.35,0,10,14.58333333,0,16.2,0.3,-0.92,0
1,43,1,9853,1,1,140.0,3,1,3,128.3,1,0,1,0,0,35,19,21,21,21,12.61904762,0,19,12.78947368,0,12.4,0.5,1.79,2
1,44,1,9991,0,39,140.0,37,19,9,140.0,0,0,1,0,1,26,2,6,7,6,12.66666667,0,7,13.16666667,1,9.4,-0.8,-3.12,1
1,39,1,9773,1,19,133.1,19,19,3,104.0,0,1,0,0,0,27,0,6,6,5,12.0,0,6,0.0,0,11.1,0.6,2.02,0
1,18,3,9070,1,1,131.0,1,37,5,122.3,1,0,0,0,0,19,0,6,6,6,12.16666667,0,6,0.0,0,15.5,2.8,-4.06,0
1,17,2,9254,1,1,143.0,1,19,4,135.0,0,0,1,0,0,20,0,6,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,0
1,18,2,9147,1,1,132.0,3,3,5,119.1,1,1,0,0,0,20,0,5,9,3,10.0,0,9,10.57142857,0,10.8,1.4,1.74,0
1,43,1,9238,1,1,143.0,1,37,5,126.6,0,1,0,0,0,21,5,10,18,8,11.5,0,12,10.0,0,9.4,-0.8,-3.12,1
1,17,3,9500,1,1,141.0,38,1,9,129.0,1,0,1,0,1,18,0,7,7,6,13.05,0,7,13.05,0,7.6,2.6,0.32,2
1,39,1,9085,1,1,133.1,1,19,9,162.3,1,0,1,0,0,24,0,6,10,2,11.0,0,6,0.0,0,8.9,1.4,3.51,0
1,17,4,9070,1,1,148.0,1,3,4,163.4,1,0,1,0,0,20,0,6,7,6,11.5,0,6,12.0,0,16.2,0.3,-0.92,2
1,1,1,9254,1,1,125.0,19,38,9,121.5,0,0,1,0,1,21,0,6,7,6,12.0,0,6,12.5,0,13.9,-0.3,0.79,2
1,1,1,8014,0,1,120.0,1,37,7,122.8,0,0,1,0,0,23,0,6,13,2,10.0,0,12,10.0,0,9.4,-0.8,-3.12,1
1,39,1,9147,1,1,140.0,12,3,4,118.0,1,0,1,0,0,24,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,0
1,51,1,9853,1,1,139.0,1,1,4,134.0,0,0,1,0,0,21,0,6,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,0
1,1,4,9500,1,1,142.0,38,38,9,129.8,1,0,1,0,0,18,0,8,8,7,12.24285714,0,8,12.24285714,0,12.7,3.7,-1.7,2
1,39,1,9991,0,40,130.0,19,1,3,152.0,1,0,1,0,0,27,0,5,0,0,0.0,0,0,0.0,0,8.9,1.4,3.51,0
1,18,6,9500,1,1,126.0,37,37,5,122.8,1,0,1,0,0,18,0,8,8,8,12.93375,0,8,12.93375,0,9.4,-0.8,-3.12,2
1,7,1,9119,1,3,150.0,3,2,2,150.0,0,0,1,0,0,35,0,5,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,0
1,1,1,9853,1,1,130.0,19,19,3,131.8,0,0,1,0,0,18,0,7,9,7,12.57142857,0,8,14.42857143,0,11.1,0.6,2.02,2
1,39,1,9500,1,1,120.0,1,3,175,105.9,0,0,1,0,0,35,0,3,4,3,11.81666667,0,3,11.33333333,0,11.1,0.6,2.02,1
1,1,1,9085,1,1,138.0,1,1,4,132.1,1,0,1,0,0,19,0,5,9,4,13.75,0,13,14.33333333,2,10.8,1.4,1.74,2
1,1,4,9238,1,1,127.0,19,19,4,127.4,1,0,1,0,0,20,0,6,8,6,11.16666667,0,6,11.33333333,0,7.6,2.6,0.32,2
1,1,4,9500,1,1,140.0,19,19,7,129.5,1,0,1,0,0,18,0,8,8,7,12.32428571,0,8,12.32428571,0,10.8,1.4,1.74,2
1,44,1,9238,1,39,130.0,38,38,5,126.7,0,1,1,0,0,21,3,6,6,6,12.16666667,0,7,11.71428571,0,13.9,-0.3,0.79,2
1,17,2,9238,1,1,128.0,19,37,9,116.5,0,0,1,0,1,18,0,6,11,5,11.14285714,0,11,11.25,0,16.2,0.3,-0.92,2
1,1,1,9238,1,1,132.0,34,34,0,119.1,1,0,1,0,0,18,0,6,9,4,11.0,0,9,10.75,0,7.6,2.6,0.32,2
1,1,2,9500,1,1,149.0,19,38,9,126.5,1,0,1,0,0,18,0,8,8,7,12.91428571,0,8,12.91428571,0,12.7,3.7,-1.7,2
1,1,4,9773,1,1,155.0,3,19,1,149.8,1,0,1,0,1,18,0,6,6,6,13.83333333,0,6,14.16666667,0,16.2,0.3,-0.92,2
1,1,1,9085,1,1,120.0,19,1,8,115.1,1,0,1,0,0,19,0,6,8,6,13.85714286,0,9,13.4,0,13.9,-0.3,0.79,2
1,39,1,9254,1,19,133.1,3,19,2,124.5,0,0,1,0,1,36,0,6,7,6,13.71428571,0,6,12.8,0,16.2,0.3,-0.92,0
1,1,2,9500,1,1,131.0,38,1,7,128.3,1,0,1,0,1,18,0,8,8,7,12.64285714,0,8,12.64285714,0,12.7,3.7,-1.7,2
1,1,1,9500,1,1,149.0,37,37,9,136.0,0,0,1,0,1,18,0,7,7,6,12.91666667,0,7,12.91666667,0,7.6,2.6,0.32,2
1,43,1,9130,1,1,140.0,1,3,9,140.0,1,0,1,0,1,20,0,6,8,6,15.625,0,8,15.85714286,0,13.9,-0.3,0.79,2
1,39,1,9991,0,1,133.1,37,37,9,126.3,0,0,1,0,1,26,0,5,7,0,0.0,0,8,0.0,0,16.2,0.3,-0.92,0
1,43,1,9773,1,1,122.0,1,1,4,126.9,0,0,1,0,0,21,0,6,8,6,11.71428571,0,7,12.0,0,7.6,2.6,0.32,2
1,39,1,9556,1,40,130.0,1,1,4,145.0,0,0,1,0,0,25,0,7,10,6,12.125,0,9,13.3125,0,15.5,2.8,-4.06,1
1,18,1,9147,1,1,121.0,19,3,5,115.8,1,0,1,0,1,19,0,5,7,5,11.6,0,5,11.6,0,12.4,0.5,1.79,2
1,39,1,8014,0,1,120.0,19,37,8,100.0,1,0,1,0,0,24,0,6,11,1,10.0,0,6,0.0,6,9.4,-0.8,-3.12,0
1,39,1,8014,0,1,133.1,1,19,5,102.5,0,0,1,0,1,27,0,6,16,1,10.0,0,13,0.0,0,8.9,1.4,3.51,0
1,17,1,9085,1,1,121.0,19,37,1,131.5,0,0,1,0,0,21,0,5,10,0,0.0,1,9,13.5,0,7.6,2.6,0.32,0
1,1,1,9147,1,1,133.0,38,38,7,147.0,0,0,1,0,1,18,0,5,7,4,13.0,0,8,12.33333333,0,9.4,-0.8,-3.12,2
2,1,4,9853,1,1,134.0,37,37,5,122.5,0,0,1,0,1,19,0,6,6,6,13.33333333,0,6,14.5,0,10.8,1.4,1.74,2
1,1,3,9254,1,1,115.0,1,1,3,117.5,1,0,1,0,0,18,0,6,9,4,11.25,0,13,12.5,0,9.4,-0.8,-3.12,0
1,51,1,9500,1,1,127.0,19,1,5,150.0,0,0,1,0,1,19,0,7,9,5,13.85,0,9,12.19285714,0,11.1,0.6,2.02,2
1,18,1,9500,1,1,135.0,1,38,4,127.5,1,0,1,0,1,19,0,7,8,6,13.74166667,0,9,14.9125,0,16.2,0.3,-0.92,2
2,7,1,9991,0,43,140.0,40,5,3,140.0,0,0,1,0,0,33,2,6,7,6,15.33333333,0,5,15.8,0,11.1,0.6,2.02,2
2,7,1,9147,1,3,130.0,1,4,3,130.0,0,0,1,0,0,45,0,5,6,5,11.0,0,5,13.8,0,12.4,0.5,1.79,2
1,1,1,9238,1,1,135.0,1,1,9,133.3,0,0,1,0,1,20,0,6,6,6,12.0,0,7,12.85714286,0,11.1,0.6,2.02,2
1,39,2,9670,1,1,140.0,34,34,0,97.0,1,0,1,0,0,28,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,0
1,43,1,9500,1,1,120.0,1,1,5,112.0,1,0,1,0,1,19,0,8,15,7,11.57142857,0,15,11.57142857,0,12.7,3.7,-1.7,2
1,1,2,9254,1,1,140.0,1,37,4,123.6,1,0,1,0,0,18,0,6,10,6,12.85714286,0,6,12.66666667,0,12.7,3.7,-1.7,2
1,39,1,9254,1,3,133.1,19,19,4,130.5,0,0,1,0,0,38,0,6,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,0
1,1,2,9670,1,1,135.0,1,3,4,133.3,0,0,1,0,0,19,0,5,5,5,13.0,0,5,13.2,0,9.4,-0.8,-3.12,2
1,1,1,9254,1,1,123.0,1,37,9,132.1,0,0,1,0,1,21,0,6,9,5,11.0,0,8,12.0,0,15.5,2.8,-4.06,2
1,1,1,9147,1,1,133.1,37,1,9,100.0,0,0,1,0,0,21,0,5,12,3,12.0,0,12,15.0,3,16.2,0.3,-0.92,0
1,1,1,9238,1,1,154.0,38,37,9,140.4,0,0,1,0,1,22,0,6,6,5,12.6,0,6,13.0,0,10.8,1.4,1.74,2
1,1,1,9853,1,1,148.0,19,19,5,141.7,0,0,1,0,1,18,0,6,8,5,13.4,0,7,13.16666667,0,9.4,-0.8,-3.12,2
1,17,2,9238,1,1,133.0,37,37,3,119.7,0,0,1,0,1,18,0,6,9,6,11.33333333,0,9,11.57142857,0,15.5,2.8,-4.06,2
1,1,1,9130,1,1,126.0,19,1,9,122.5,1,0,0,0,0,25,0,5,14,4,13.5,2,10,14.25,0,9.4,-0.8,-3.12,0
1,39,1,9085,1,19,133.1,19,19,9,140.0,0,1,0,0,0,24,2,6,11,3,11.75,0,14,10.33333333,0,16.2,0.3,-0.92,0
1,1,3,9500,1,1,125.0,3,1,4,119.4,1,0,1,0,0,19,0,7,10,6,12.47142857,0,8,11.4625,0,12.4,0.5,1.79,1
1,16,1,171,1,1,145.0,3,3,3,155.0,1,0,1,0,0,24,11,17,19,11,12.90909091,0,15,13.55555556,0,12.4,0.5,1.79,1
1,1,2,9147,1,1,118.0,37,19,5,119.1,1,0,1,0,1,20,0,5,5,5,11.6,0,5,13.6,0,12.4,0.5,1.79,2
1,39,1,9147,1,1,120.0,37,1,9,122.7,0,0,0,0,0,25,0,5,5,0,0.0,0,9,0.0,0,10.8,1.4,1.74,0
1,1,1,9147,1,1,127.0,38,19,9,117.9,0,0,1,0,1,20,5,10,13,9,12.9,0,12,12.36363636,0,8.9,1.4,3.51,2
1,7,1,9500,1,3,130.0,19,38,5,130.0,0,0,1,0,0,23,0,8,8,8,13.22,0,8,13.22,0,9.4,-0.8,-3.12,2
1,17,3,9500,1,1,129.0,19,37,7,120.0,1,0,1,0,1,19,0,8,8,7,13.15142857,0,8,13.15142857,0,10.8,1.4,1.74,2
1,44,1,9003,1,39,130.0,37,37,9,130.0,0,1,0,0,0,29,0,6,13,3,12.75,0,8,11.33333333,0,13.9,-0.3,0.79,0
1,1,3,9254,1,1,121.0,19,37,4,116.8,1,0,1,0,0,21,0,6,8,6,11.33333333,0,8,12.25,0,11.1,0.6,2.02,2
1,1,1,9670,1,1,136.0,19,1,9,123.4,1,0,1,0,1,18,0,6,10,6,13.25,0,13,14.14285714,0,11.1,0.6,2.02,2
1,1,3,9070,1,1,125.0,19,38,9,125.4,1,0,1,0,0,19,0,6,7,5,12.4,0,6,12.4,0,9.4,-0.8,-3.12,1
1,1,3,9773,1,1,131.0,38,37,7,127.2,1,0,1,0,1,18,0,6,6,6,15.0,0,6,12.83333333,0,8.9,1.4,3.51,0
1,1,1,9085,1,1,122.0,9,19,90,103.4,0,0,1,0,0,19,0,5,6,5,14.4,0,6,13.0,0,7.6,2.6,0.32,2
1,1,1,9773,1,1,127.0,37,37,9,123.2,1,0,1,0,0,18,0,6,12,1,11.0,0,12,0.0,0,9.4,-0.8,-3.12,1
1,17,1,9147,1,1,136.0,1,1,4,124.1,0,0,1,0,0,18,0,5,8,5,12.4,0,6,10.8,0,8.9,1.4,3.51,2
2,39,1,9556,1,19,133.1,38,37,7,99.5,1,1,0,0,1,37,0,7,13,1,16.0,0,12,0.0,0,8.9,1.4,3.51,0
1,17,1,9991,0,40,127.0,37,37,6,124.9,0,0,1,0,0,29,0,5,10,5,13.57142857,0,14,12.33333333,3,16.2,0.3,-0.92,2
1,17,3,9070,1,1,116.0,37,37,9,110.8,0,0,1,0,0,18,0,6,6,6,11.83333333,0,6,12.5,0,7.6,2.6,0.32,1
1,1,1,9238,1,1,121.0,1,1,9,118.9,1,0,1,0,1,19,0,6,8,5,11.66666667,0,9,12.66666667,0,12.4,0.5,1.79,2
1,43,1,9238,1,1,124.0,1,1,3,118.8,1,1,0,0,0,22,6,10,16,6,11.83333333,0,8,13.0,0,16.2,0.3,-0.92,0
1,1,1,9254,1,1,131.0,37,38,9,137.0,0,0,1,0,1,20,0,6,8,6,11.16666667,0,10,10.6,0,15.5,2.8,-4.06,2
1,39,1,8014,0,1,100.0,37,37,99,100.0,0,0,1,0,0,34,0,6,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,0
1,43,1,9119,1,1,130.0,37,38,9,120.0,0,1,0,0,0,30,8,12,17,8,11.75,0,19,12.16666667,2,7.6,2.6,0.32,0
1,1,1,9238,1,1,135.0,1,1,4,122.8,0,0,1,0,0,18,0,6,7,6,14.0,0,7,14.0,0,10.8,1.4,1.74,2
1,1,1,9238,1,1,130.0,38,19,9,121.6,0,0,1,0,0,18,0,6,6,6,12.83333333,0,6,12.0,0,12.4,0.5,1.79,2
1,1,2,9773,1,1,146.0,3,1,1,149.2,1,0,1,0,0,18,0,6,11,4,12.25,0,10,11.66666667,0,9.4,-0.8,-3.12,2
1,17,4,9500,1,1,146.0,4,1,2,140.0,1,0,1,0,0,18,0,8,8,7,14.82857143,0,8,14.82857143,0,12.7,3.7,-1.7,2
1,1,2,9773,1,1,154.0,38,38,9,133.4,1,0,1,0,1,19,0,6,7,5,11.4,0,8,12.8,0,12.7,3.7,-1.7,2
1,1,1,9070,1,1,137.0,37,37,9,126.2,1,0,1,0,1,19,0,6,6,6,13.0,0,8,12.5,0,10.8,1.4,1.74,2
1,1,5,9500,1,1,151.0,1,1,9,127.8,0,0,1,0,1,18,0,8,8,7,13.67142857,0,8,13.67142857,0,12.7,3.7,-1.7,2
1,44,1,9003,1,39,150.0,37,38,4,150.0,0,0,1,0,1,21,0,6,9,6,12.66666667,0,8,12.8,0,13.9,-0.3,0.79,2
1,1,2,9147,1,1,121.0,1,19,9,113.7,1,0,0,0,0,20,0,5,10,2,10.0,0,12,13.0,0,7.6,2.6,0.32,0
1,17,1,9147,1,1,122.0,12,19,4,117.8,1,0,1,0,0,20,0,5,10,5,13.5,0,8,12.33333333,0,13.9,-0.3,0.79,2
1,1,1,9500,1,1,143.0,5,1,2,136.7,0,0,1,0,0,19,2,7,8,7,12.67,0,8,13.55,0,11.1,0.6,2.02,2
1,1,1,9238,1,1,152.0,1,38,4,144.7,0,0,1,0,0,20,0,6,8,6,14.5,0,7,15.42857143,0,16.2,0.3,-0.92,2
1,17,3,9500,1,1,145.0,12,1,4,139.8,1,0,1,0,0,18,0,7,7,7,13.68571429,0,8,15.3875,0,13.9,-0.3,0.79,2
1,42,1,9853,1,1,120.0,37,38,3,113.7,0,0,1,0,0,20,0,6,8,5,11.0,0,10,10.66666667,0,12.7,3.7,-1.7,0
2,7,1,9130,1,3,140.0,5,4,2,140.0,0,1,0,0,0,29,7,9,16,7,11.55555556,4,12,13.2,2,7.6,2.6,0.32,0
1,1,1,9500,1,1,143.0,19,19,5,142.3,0,0,1,0,1,18,0,7,7,7,13.79714286,0,8,13.775,0,12.4,0.5,1.79,1
1,1,1,9500,1,1,129.0,19,19,5,119.6,1,0,1,0,1,20,0,7,8,7,14.00375,0,11,13.81285714,0,15.5,2.8,-4.06,2
1,16,2,9147,1,1,139.0,38,37,9,123.7,1,0,1,0,1,22,0,5,8,4,12.0,0,8,11.4,2,16.2,0.3,-0.92,2
4,1,1,8014,0,1,133.1,39,19,4,143.0,1,0,1,0,1,47,0,6,9,5,14.16666667,0,7,14.16666667,0,16.2,0.3,-0.92,2
2,51,1,9991,0,1,127.0,37,37,8,100.1,0,0,1,0,0,31,1,5,5,5,14.0,0,5,13.8,0,8.9,1.4,3.51,2
1,1,1,9070,1,1,126.0,19,37,7,119.4,0,0,1,0,1,21,0,6,7,5,13.8,0,6,12.83333333,0,16.2,0.3,-0.92,2
1,1,1,8014,0,1,128.0,38,38,0,122.1,0,0,1,0,0,21,0,6,8,5,12.8,0,10,11.85714286,0,7.6,2.6,0.32,2
2,39,1,9773,1,12,100.0,1,1,4,100.0,0,0,1,0,0,24,0,6,6,6,12.16666667,0,6,13.83333333,0,7.6,2.6,0.32,2
1,17,1,9070,1,1,123.0,4,37,2,113.9,0,0,1,0,0,18,0,6,8,6,12.5,0,6,12.33333333,0,15.5,2.8,-4.06,1
1,39,1,8014,0,15,170.0,34,1,90,101.0,0,0,1,0,0,32,0,6,9,4,12.0,0,12,11.5,0,7.6,2.6,0.32,2
1,18,2,8014,0,1,117.0,3,1,3,111.8,1,0,1,0,1,19,0,6,8,6,10.83333333,0,9,11.5,0,10.8,1.4,1.74,2
1,39,1,9500,1,1,140.0,3,3,1,140.0,1,0,1,0,0,24,0,8,8,8,13.385,0,8,13.385,0,9.4,-0.8,-3.12,2
1,17,4,9085,1,1,123.0,19,19,4,124.4,1,0,1,0,0,19,0,6,14,6,15.66666667,0,9,14.5,0,15.5,2.8,-4.06,2
1,44,1,9003,1,39,150.0,19,37,6,150.0,0,1,1,0,1,19,0,6,9,6,14.33333333,0,7,13.83333333,0,13.9,-0.3,0.79,2
1,44,1,9003,1,39,140.0,37,37,9,140.0,0,0,1,0,0,24,0,6,10,6,11.42857143,0,12,13.0,0,12.4,0.5,1.79,1
1,17,4,9238,1,1,123.0,19,19,191,116.0,1,0,1,0,1,18,0,6,9,6,11.66666667,0,8,11.66666667,0,8.9,1.4,3.51,2
1,1,1,9070,1,1,130.0,38,37,3,135.6,1,0,1,0,1,19,0,6,9,5,12.0,0,10,11.33333333,0,8.9,1.4,3.51,0
2,1,1,9500,1,1,137.0,3,38,2,121.0,0,0,1,0,1,19,0,8,8,7,14.72571429,0,8,14.72571429,0,10.8,1.4,1.74,2
1,17,2,9773,1,1,126.0,19,38,9,118.7,1,0,1,0,1,18,0,6,6,6,14.16666667,0,6,13.66666667,0,12.4,0.5,1.79,2
1,1,1,9238,1,1,125.0,1,1,3,125.7,1,0,1,0,0,18,0,6,10,6,11.57142857,0,8,12.33333333,0,12.4,0.5,1.79,2
1,17,4,9556,1,1,112.0,1,1,4,107.1,1,0,1,0,0,20,0,7,7,7,12.5,0,8,13.1375,0,12.4,0.5,1.79,2
1,1,1,9500,1,1,141.0,19,38,5,125.5,0,0,1,0,0,18,0,8,10,8,12.86,2,10,12.86,2,9.4,-0.8,-3.12,2
1,17,4,9670,1,1,135.0,38,38,9,127.0,1,0,1,0,0,18,0,6,10,6,12.25,0,9,13.71428571,0,11.1,0.6,2.02,2
1,1,2,9085,1,1,117.0,38,37,9,113.5,1,0,1,0,1,21,0,5,7,4,12.0,0,5,12.2,0,10.8,1.4,1.74,2
1,1,1,9500,1,1,160.0,19,19,4,154.4,0,0,1,0,1,18,0,7,9,7,15.11666667,0,9,16.16888889,0,15.5,2.8,-4.06,2
1,51,1,9670,1,1,136.0,19,19,5,122.0,0,1,0,0,0,18,0,5,6,2,12.5,0,6,10.25,0,9.4,-0.8,-3.12,0
1,17,2,9238,1,1,143.0,1,11,4,128.0,1,0,1,0,0,19,0,6,11,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,1,1,9670,1,1,119.0,1,19,4,115.5,1,0,1,0,0,19,0,6,8,4,11.0,0,9,11.0,0,10.8,1.4,1.74,1
1,17,4,9670,1,1,120.0,1,19,5,117.2,1,0,1,0,0,18,0,6,8,6,11.875,0,11,14.6,0,11.1,0.6,2.02,2
1,39,1,9130,1,3,150.0,3,1,90,150.0,1,0,1,0,0,34,1,5,6,1,11.0,0,5,0.0,0,12.7,3.7,-1.7,0
1,1,3,9085,1,1,142.0,11,11,90,155.3,0,0,1,0,0,19,0,5,5,5,15.2,0,6,13.2,0,7.6,2.6,0.32,2
1,44,1,9130,1,39,120.0,37,37,7,120.0,1,1,0,0,0,19,2,6,7,5,11.6,0,12,11.0,0,12.4,0.5,1.79,0
1,51,1,9238,1,1,160.0,3,19,2,116.1,0,1,1,0,0,26,0,6,6,6,14.83333333,0,7,15.14285714,0,11.1,0.6,2.02,2
1,17,1,9853,1,1,133.1,34,34,0,118.9,1,0,1,0,0,21,0,6,12,3,11.33333333,0,10,11.33333333,0,7.6,2.6,0.32,0
1,17,2,9147,1,1,142.0,19,19,4,127.3,0,0,1,0,1,18,0,5,5,5,11.2,0,5,11.8,0,11.1,0.6,2.02,2
1,17,4,9853,1,1,121.0,38,38,5,113.7,1,0,1,0,1,20,0,6,8,5,13.4,0,9,13.66666667,0,9.4,-0.8,-3.12,2
1,51,1,9147,1,1,135.0,1,1,4,118.5,0,0,1,0,0,25,0,5,12,2,10.5,0,5,0.0,0,11.1,0.6,2.02,0
1,1,1,9147,1,1,153.0,1,38,4,146.7,0,0,1,0,0,18,0,5,5,5,16.2,0,5,16.4,0,11.1,0.6,2.02,2
1,1,1,9500,1,1,140.0,19,19,3,124.3,1,0,1,0,1,18,0,7,7,7,14.54285714,0,11,14.88181818,0,16.2,0.3,-0.92,2
1,1,1,9500,1,1,152.0,41,19,3,137.8,0,0,1,0,0,19,0,7,7,7,13.69428571,0,9,14.35555556,0,11.1,0.6,2.02,2
1,1,1,9238,1,1,120.0,19,38,5,130.2,0,0,1,0,1,18,0,6,8,6,11.28571429,0,10,11.85714286,0,12.4,0.5,1.79,2
1,17,1,9500,1,1,160.0,38,38,7,147.8,0,0,1,0,0,20,0,7,11,6,11.75714286,0,12,13.08333333,0,15.5,2.8,-4.06,1
1,7,1,9085,1,40,150.0,19,19,9,150.0,0,1,0,0,0,26,0,3,3,0,0.0,0,0,0.0,0,8.9,1.4,3.51,0
1,42,1,9500,1,1,100.0,37,37,7,100.0,1,0,1,0,1,19,0,8,8,7,13.05857143,0,8,13.05857143,0,10.8,1.4,1.74,2
1,1,1,9500,1,1,150.0,1,1,5,155.6,0,0,1,0,0,19,0,7,7,7,14.3,0,9,14.05555556,0,16.2,0.3,-0.92,2
1,43,4,9147,1,1,124.0,37,37,9,117.4,0,0,1,0,0,19,3,10,15,5,11.8,0,14,12.0,0,7.6,2.6,0.32,2
1,5,3,9085,1,1,141.0,1,19,7,128.8,1,0,1,0,0,19,0,5,9,3,10.33333333,1,8,13.0,0,7.6,2.6,0.32,1
1,1,1,9254,1,1,121.0,19,19,5,117.5,1,0,1,0,0,18,0,6,7,6,10.57142857,0,11,11.66666667,0,16.2,0.3,-0.92,2
1,43,1,9500,1,6,134.0,1,37,9,120.4,1,0,1,0,0,19,0,7,7,6,13.33333333,0,7,13.33333333,0,7.6,2.6,0.32,2
1,1,1,9238,1,1,134.0,1,1,9,130.9,0,1,1,0,0,18,0,6,10,6,11.85714286,0,9,11.0,0,13.9,-0.3,0.79,2
1,1,1,9853,1,1,132.0,2,19,4,125.0,1,0,1,0,0,18,0,6,9,5,12.6,0,8,11.4,0,9.4,-0.8,-3.12,1
1,1,1,9085,1,1,135.0,19,38,9,136.8,1,0,1,0,0,18,0,5,11,5,14.0,3,7,11.6,0,9.4,-0.8,-3.12,1
1,1,1,9853,1,1,123.0,1,38,9,121.6,1,0,1,0,0,18,0,7,12,5,12.0,0,9,12.66666667,0,11.1,0.6,2.02,1
1,44,1,9119,1,39,151.0,19,37,4,151.0,0,1,1,0,0,26,0,5,6,0,0.0,0,5,0.0,0,16.2,0.3,-0.92,0
1,1,1,9238,1,1,107.0,38,38,7,103.5,1,0,1,0,0,20,0,6,7,6,12.0,0,7,13.0,0,12.4,0.5,1.79,2
1,1,1,8014,0,1,126.0,37,38,9,119.4,0,0,1,0,0,19,0,6,6,6,12.66666667,0,6,11.66666667,0,12.7,3.7,-1.7,2
1,1,1,9238,1,1,133.0,34,37,4,134.4,1,0,1,0,1,18,0,6,6,6,12.16666667,0,9,13.66666667,0,9.4,-0.8,-3.12,2
1,44,1,9238,1,39,140.0,38,37,7,143.0,0,0,1,0,0,19,3,6,6,6,13.33333333,0,6,14.66666667,0,13.9,-0.3,0.79,2
1,7,1,9853,1,40,110.0,41,3,2,110.0,0,1,1,0,0,40,0,7,8,7,15.0,0,7,14.57142857,0,12.4,0.5,1.79,2
1,1,4,9500,1,1,141.0,38,38,7,132.5,1,0,1,0,1,18,0,8,8,8,13.39125,0,8,13.39125,0,9.4,-0.8,-3.12,2
1,17,1,9238,1,1,122.0,3,1,9,114.7,0,0,1,0,0,19,0,6,9,5,12.16666667,0,8,12.42857143,0,13.9,-0.3,0.79,2
1,17,1,9130,1,1,156.0,2,9,3,166.9,0,0,1,0,0,18,0,5,9,4,11.25,0,6,12.5,0,7.6,2.6,0.32,2
1,1,1,9085,1,1,129.0,1,2,3,125.9,1,0,1,0,0,19,0,5,13,4,12.0,2,8,12.0,0,9.4,-0.8,-3.12,1
1,1,1,171,1,1,188.0,3,3,2,178.3,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,0
2,39,1,8014,0,1,120.0,37,37,9,117.0,1,0,1,0,0,33,0,6,7,6,12.83333333,0,8,12.85714286,0,12.4,0.5,1.79,2
1,39,1,9003,1,3,130.0,3,3,1,150.0,0,0,1,0,0,35,0,6,10,6,14.0,0,11,13.1,0,16.2,0.3,-0.92,2
1,42,1,9147,1,1,130.0,37,38,9,130.0,1,0,1,0,0,26,3,5,5,4,13.0,0,7,12.0,0,9.4,-0.8,-3.12,1
1,1,1,9773,1,1,140.0,19,19,7,135.1,1,0,1,0,0,18,0,6,7,6,13.5,0,8,12.5,0,9.4,-0.8,-3.12,2
1,43,1,9238,1,1,110.0,37,37,9,110.0,0,0,1,0,0,36,10,16,24,13,10.69230769,1,19,12.30769231,0,15.5,2.8,-4.06,1
4,39,1,9991,0,1,133.1,37,37,6,136.2,0,0,1,0,0,39,0,5,6,5,11.0,0,9,11.66666667,0,10.8,1.4,1.74,2
2,39,1,9238,1,1,120.0,37,37,9,116.0,0,0,1,0,0,44,0,6,8,6,13.0,0,6,13.83333333,0,12.7,3.7,-1.7,2
1,1,2,8014,0,1,96.0,3,1,3,100.0,0,0,1,0,0,20,0,6,10,5,12.0,0,9,11.25,0,9.4,-0.8,-3.12,1
1,1,1,9254,1,1,117.0,19,19,9,116.3,1,0,1,0,0,24,0,6,9,4,12.6,0,6,11.5,0,12.7,3.7,-1.7,0
